commune_code,commune_name,table_code,theme,table_title,row_index,row_label,dimension_label,column_index,column_label,year,unit,value_raw,value_numeric,value_kind
66028,Cabestany,POP_T4,POP,POP T4 - Lieu de résidence 1 an auparavant,1,Personnes d'1 an ou plus habitant auparavant :,Lieu de résidence,1,2011,2011,count_or_text,9 101,9101,integer
66028,Cabestany,POP_T4,POP,POP T4 - Lieu de résidence 1 an auparavant,1,Personnes d'1 an ou plus habitant auparavant :,Lieu de résidence,2,%,,percent,"100,0",100.0,decimal
66028,Cabestany,POP_T4,POP,POP T4 - Lieu de résidence 1 an auparavant,1,Personnes d'1 an ou plus habitant auparavant :,Lieu de résidence,3,2016,2016,count_or_text,9 735,9735,integer
66028,Cabestany,POP_T4,POP,POP T4 - Lieu de résidence 1 an auparavant,1,Personnes d'1 an ou plus habitant auparavant :,Lieu de résidence,4,%,,percent,"100,0",100.0,decimal
66028,Cabestany,POP_T4,POP,POP T4 - Lieu de résidence 1 an auparavant,1,Personnes d'1 an ou plus habitant auparavant :,Lieu de résidence,5,2022,2022,count_or_text,10 342,10342,integer
66028,Cabestany,POP_T4,POP,POP T4 - Lieu de résidence 1 an auparavant,1,Personnes d'1 an ou plus habitant auparavant :,Lieu de résidence,6,%,,percent,"100,0",100.0,decimal
66028,Cabestany,POP_T4,POP,POP T4 - Lieu de résidence 1 an auparavant,2,Dans le même logement,Lieu de résidence,1,2011,2011,count_or_text,8 099,8099,integer
66028,Cabestany,POP_T4,POP,POP T4 - Lieu de résidence 1 an auparavant,2,Dans le même logement,Lieu de résidence,2,%,,percent,"89,0",89.0,decimal
66028,Cabestany,POP_T4,POP,POP T4 - Lieu de résidence 1 an auparavant,2,Dans le même logement,Lieu de résidence,3,2016,2016,count_or_text,8 593,8593,integer
66028,Cabestany,POP_T4,POP,POP T4 - Lieu de résidence 1 an auparavant,2,Dans le même logement,Lieu de résidence,4,%,,percent,"88,3",88.3,decimal
66028,Cabestany,POP_T4,POP,POP T4 - Lieu de résidence 1 an auparavant,2,Dans le même logement,Lieu de résidence,5,2022,2022,count_or_text,9 283,9283,integer
66028,Cabestany,POP_T4,POP,POP T4 - Lieu de résidence 1 an auparavant,2,Dans le même logement,Lieu de résidence,6,%,,percent,"89,8",89.8,decimal
66028,Cabestany,POP_T4,POP,POP T4 - Lieu de résidence 1 an auparavant,3,Dans un autre logement de la même commune,Lieu de résidence,1,2011,2011,count_or_text,202,202,integer
66028,Cabestany,POP_T4,POP,POP T4 - Lieu de résidence 1 an auparavant,3,Dans un autre logement de la même commune,Lieu de résidence,2,%,,percent,"2,2",2.2,decimal
66028,Cabestany,POP_T4,POP,POP T4 - Lieu de résidence 1 an auparavant,3,Dans un autre logement de la même commune,Lieu de résidence,3,2016,2016,count_or_text,426,426,integer
66028,Cabestany,POP_T4,POP,POP T4 - Lieu de résidence 1 an auparavant,3,Dans un autre logement de la même commune,Lieu de résidence,4,%,,percent,"4,4",4.4,decimal
66028,Cabestany,POP_T4,POP,POP T4 - Lieu de résidence 1 an auparavant,3,Dans un autre logement de la même commune,Lieu de résidence,5,2022,2022,count_or_text,380,380,integer
66028,Cabestany,POP_T4,POP,POP T4 - Lieu de résidence 1 an auparavant,3,Dans un autre logement de la même commune,Lieu de résidence,6,%,,percent,"3,7",3.7,decimal
66028,Cabestany,POP_T4,POP,POP T4 - Lieu de résidence 1 an auparavant,4,Dans une autre commune,Lieu de résidence,1,2011,2011,count_or_text,801,801,integer
66028,Cabestany,POP_T4,POP,POP T4 - Lieu de résidence 1 an auparavant,4,Dans une autre commune,Lieu de résidence,2,%,,percent,"8,8",8.8,decimal
66028,Cabestany,POP_T4,POP,POP T4 - Lieu de résidence 1 an auparavant,4,Dans une autre commune,Lieu de résidence,3,2016,2016,count_or_text,716,716,integer
66028,Cabestany,POP_T4,POP,POP T4 - Lieu de résidence 1 an auparavant,4,Dans une autre commune,Lieu de résidence,4,%,,percent,"7,4",7.4,decimal
66028,Cabestany,POP_T4,POP,POP T4 - Lieu de résidence 1 an auparavant,4,Dans une autre commune,Lieu de résidence,5,2022,2022,count_or_text,679,679,integer
66028,Cabestany,POP_T4,POP,POP T4 - Lieu de résidence 1 an auparavant,4,Dans une autre commune,Lieu de résidence,6,%,,percent,"6,6",6.6,decimal
66028,Cabestany,POP_G3,POP,POP G3 - Lieu de résidence antérieure par âge des personnes habitant un autre logement 1 an auparavant en 2022,1,,,0,,,count_or_text,1 à 14 ans,,text
66028,Cabestany,POP_G3,POP,POP G3 - Lieu de résidence antérieure par âge des personnes habitant un autre logement 1 an auparavant en 2022,1,,,1,Dans un autre logement de la même commune,,count_or_text,"37,9",37.9,decimal
66028,Cabestany,POP_G3,POP,POP G3 - Lieu de résidence antérieure par âge des personnes habitant un autre logement 1 an auparavant en 2022,1,,,2,Dans une autre commune,,count_or_text,"62,1",62.1,decimal
66028,Cabestany,POP_G3,POP,POP G3 - Lieu de résidence antérieure par âge des personnes habitant un autre logement 1 an auparavant en 2022,2,,,0,,,count_or_text,15 à 24 ans,,text
66028,Cabestany,POP_G3,POP,POP G3 - Lieu de résidence antérieure par âge des personnes habitant un autre logement 1 an auparavant en 2022,2,,,1,Dans un autre logement de la même commune,,count_or_text,"45,5",45.5,decimal
66028,Cabestany,POP_G3,POP,POP G3 - Lieu de résidence antérieure par âge des personnes habitant un autre logement 1 an auparavant en 2022,2,,,2,Dans une autre commune,,count_or_text,"54,5",54.5,decimal
66028,Cabestany,POP_G3,POP,POP G3 - Lieu de résidence antérieure par âge des personnes habitant un autre logement 1 an auparavant en 2022,3,,,0,,,count_or_text,25 à 54 ans,,text
66028,Cabestany,POP_G3,POP,POP G3 - Lieu de résidence antérieure par âge des personnes habitant un autre logement 1 an auparavant en 2022,3,,,1,Dans un autre logement de la même commune,,count_or_text,"35,4",35.4,decimal
66028,Cabestany,POP_G3,POP,POP G3 - Lieu de résidence antérieure par âge des personnes habitant un autre logement 1 an auparavant en 2022,3,,,2,Dans une autre commune,,count_or_text,"64,6",64.6,decimal
66028,Cabestany,POP_G3,POP,POP G3 - Lieu de résidence antérieure par âge des personnes habitant un autre logement 1 an auparavant en 2022,4,,,0,,,count_or_text,55 ans ou plus,,text
66028,Cabestany,POP_G3,POP,POP G3 - Lieu de résidence antérieure par âge des personnes habitant un autre logement 1 an auparavant en 2022,4,,,1,Dans un autre logement de la même commune,,count_or_text,"25,6",25.6,decimal
66028,Cabestany,POP_G3,POP,POP G3 - Lieu de résidence antérieure par âge des personnes habitant un autre logement 1 an auparavant en 2022,4,,,2,Dans une autre commune,,count_or_text,"74,4",74.4,decimal
66028,Cabestany,POP_T5,POP,POP T5 - Population de 15 ans ou plus selon le groupe socioprofessionnel actuel ou antérieur,1,Ensemble,Groupe socioprofessionnel,1,2011,2011,count_or_text,7 595,7595,integer
66028,Cabestany,POP_T5,POP,POP T5 - Population de 15 ans ou plus selon le groupe socioprofessionnel actuel ou antérieur,1,Ensemble,Groupe socioprofessionnel,2,%,,percent,"100,0",100.0,decimal
66028,Cabestany,POP_T5,POP,POP T5 - Population de 15 ans ou plus selon le groupe socioprofessionnel actuel ou antérieur,1,Ensemble,Groupe socioprofessionnel,3,2016,2016,count_or_text,8 052,8052,integer
66028,Cabestany,POP_T5,POP,POP T5 - Population de 15 ans ou plus selon le groupe socioprofessionnel actuel ou antérieur,1,Ensemble,Groupe socioprofessionnel,4,%,,percent,"100,0",100.0,decimal
66028,Cabestany,POP_T5,POP,POP T5 - Population de 15 ans ou plus selon le groupe socioprofessionnel actuel ou antérieur,1,Ensemble,Groupe socioprofessionnel,5,2022,2022,count_or_text,8 681,8681,integer
66028,Cabestany,POP_T5,POP,POP T5 - Population de 15 ans ou plus selon le groupe socioprofessionnel actuel ou antérieur,1,Ensemble,Groupe socioprofessionnel,6,%,,percent,"100,0",100.0,decimal
66028,Cabestany,POP_T5,POP,POP T5 - Population de 15 ans ou plus selon le groupe socioprofessionnel actuel ou antérieur,2,Agriculteurs exploitants,Groupe socioprofessionnel,1,2011,2011,count_or_text,29,29,integer
66028,Cabestany,POP_T5,POP,POP T5 - Population de 15 ans ou plus selon le groupe socioprofessionnel actuel ou antérieur,2,Agriculteurs exploitants,Groupe socioprofessionnel,2,%,,percent,"0,4",0.4,decimal
66028,Cabestany,POP_T5,POP,POP T5 - Population de 15 ans ou plus selon le groupe socioprofessionnel actuel ou antérieur,2,Agriculteurs exploitants,Groupe socioprofessionnel,3,2016,2016,count_or_text,5,5,integer
66028,Cabestany,POP_T5,POP,POP T5 - Population de 15 ans ou plus selon le groupe socioprofessionnel actuel ou antérieur,2,Agriculteurs exploitants,Groupe socioprofessionnel,4,%,,percent,"0,1",0.1,decimal
66028,Cabestany,POP_T5,POP,POP T5 - Population de 15 ans ou plus selon le groupe socioprofessionnel actuel ou antérieur,2,Agriculteurs exploitants,Groupe socioprofessionnel,5,2022,2022,count_or_text,0,0,integer
66028,Cabestany,POP_T5,POP,POP T5 - Population de 15 ans ou plus selon le groupe socioprofessionnel actuel ou antérieur,2,Agriculteurs exploitants,Groupe socioprofessionnel,6,%,,percent,"0,0",0.0,decimal
66028,Cabestany,POP_T5,POP,POP T5 - Population de 15 ans ou plus selon le groupe socioprofessionnel actuel ou antérieur,3,"Artisans, commerçants, chefs d'entreprise",Groupe socioprofessionnel,1,2011,2011,count_or_text,308,308,integer
66028,Cabestany,POP_T5,POP,POP T5 - Population de 15 ans ou plus selon le groupe socioprofessionnel actuel ou antérieur,3,"Artisans, commerçants, chefs d'entreprise",Groupe socioprofessionnel,2,%,,percent,"4,1",4.1,decimal
66028,Cabestany,POP_T5,POP,POP T5 - Population de 15 ans ou plus selon le groupe socioprofessionnel actuel ou antérieur,3,"Artisans, commerçants, chefs d'entreprise",Groupe socioprofessionnel,3,2016,2016,count_or_text,296,296,integer
66028,Cabestany,POP_T5,POP,POP T5 - Population de 15 ans ou plus selon le groupe socioprofessionnel actuel ou antérieur,3,"Artisans, commerçants, chefs d'entreprise",Groupe socioprofessionnel,4,%,,percent,"3,7",3.7,decimal
66028,Cabestany,POP_T5,POP,POP T5 - Population de 15 ans ou plus selon le groupe socioprofessionnel actuel ou antérieur,3,"Artisans, commerçants, chefs d'entreprise",Groupe socioprofessionnel,5,2022,2022,count_or_text,410,410,integer
66028,Cabestany,POP_T5,POP,POP T5 - Population de 15 ans ou plus selon le groupe socioprofessionnel actuel ou antérieur,3,"Artisans, commerçants, chefs d'entreprise",Groupe socioprofessionnel,6,%,,percent,"4,7",4.7,decimal
66028,Cabestany,POP_T5,POP,POP T5 - Population de 15 ans ou plus selon le groupe socioprofessionnel actuel ou antérieur,4,Cadres et professions intellectuelles supérieures,Groupe socioprofessionnel,1,2011,2011,count_or_text,548,548,integer
66028,Cabestany,POP_T5,POP,POP T5 - Population de 15 ans ou plus selon le groupe socioprofessionnel actuel ou antérieur,4,Cadres et professions intellectuelles supérieures,Groupe socioprofessionnel,2,%,,percent,"7,2",7.2,decimal
66028,Cabestany,POP_T5,POP,POP T5 - Population de 15 ans ou plus selon le groupe socioprofessionnel actuel ou antérieur,4,Cadres et professions intellectuelles supérieures,Groupe socioprofessionnel,3,2016,2016,count_or_text,471,471,integer
66028,Cabestany,POP_T5,POP,POP T5 - Population de 15 ans ou plus selon le groupe socioprofessionnel actuel ou antérieur,4,Cadres et professions intellectuelles supérieures,Groupe socioprofessionnel,4,%,,percent,"5,8",5.8,decimal
66028,Cabestany,POP_T5,POP,POP T5 - Population de 15 ans ou plus selon le groupe socioprofessionnel actuel ou antérieur,4,Cadres et professions intellectuelles supérieures,Groupe socioprofessionnel,5,2022,2022,count_or_text,729,729,integer
66028,Cabestany,POP_T5,POP,POP T5 - Population de 15 ans ou plus selon le groupe socioprofessionnel actuel ou antérieur,4,Cadres et professions intellectuelles supérieures,Groupe socioprofessionnel,6,%,,percent,"8,4",8.4,decimal
66028,Cabestany,POP_T5,POP,POP T5 - Population de 15 ans ou plus selon le groupe socioprofessionnel actuel ou antérieur,5,Professions intermédiaires,Groupe socioprofessionnel,1,2011,2011,count_or_text,1 070,1070,integer
66028,Cabestany,POP_T5,POP,POP T5 - Population de 15 ans ou plus selon le groupe socioprofessionnel actuel ou antérieur,5,Professions intermédiaires,Groupe socioprofessionnel,2,%,,percent,"14,1",14.1,decimal
66028,Cabestany,POP_T5,POP,POP T5 - Population de 15 ans ou plus selon le groupe socioprofessionnel actuel ou antérieur,5,Professions intermédiaires,Groupe socioprofessionnel,3,2016,2016,count_or_text,1 268,1268,integer
66028,Cabestany,POP_T5,POP,POP T5 - Population de 15 ans ou plus selon le groupe socioprofessionnel actuel ou antérieur,5,Professions intermédiaires,Groupe socioprofessionnel,4,%,,percent,"15,7",15.7,decimal
66028,Cabestany,POP_T5,POP,POP T5 - Population de 15 ans ou plus selon le groupe socioprofessionnel actuel ou antérieur,5,Professions intermédiaires,Groupe socioprofessionnel,5,2022,2022,count_or_text,1 180,1180,integer
66028,Cabestany,POP_T5,POP,POP T5 - Population de 15 ans ou plus selon le groupe socioprofessionnel actuel ou antérieur,5,Professions intermédiaires,Groupe socioprofessionnel,6,%,,percent,"13,6",13.6,decimal
66028,Cabestany,POP_T5,POP,POP T5 - Population de 15 ans ou plus selon le groupe socioprofessionnel actuel ou antérieur,6,Employés,Groupe socioprofessionnel,1,2011,2011,count_or_text,1 046,1046,integer
66028,Cabestany,POP_T5,POP,POP T5 - Population de 15 ans ou plus selon le groupe socioprofessionnel actuel ou antérieur,6,Employés,Groupe socioprofessionnel,2,%,,percent,"13,8",13.8,decimal
66028,Cabestany,POP_T5,POP,POP T5 - Population de 15 ans ou plus selon le groupe socioprofessionnel actuel ou antérieur,6,Employés,Groupe socioprofessionnel,3,2016,2016,count_or_text,1 243,1243,integer
66028,Cabestany,POP_T5,POP,POP T5 - Population de 15 ans ou plus selon le groupe socioprofessionnel actuel ou antérieur,6,Employés,Groupe socioprofessionnel,4,%,,percent,"15,4",15.4,decimal
66028,Cabestany,POP_T5,POP,POP T5 - Population de 15 ans ou plus selon le groupe socioprofessionnel actuel ou antérieur,6,Employés,Groupe socioprofessionnel,5,2022,2022,count_or_text,1 190,1190,integer
66028,Cabestany,POP_T5,POP,POP T5 - Population de 15 ans ou plus selon le groupe socioprofessionnel actuel ou antérieur,6,Employés,Groupe socioprofessionnel,6,%,,percent,"13,7",13.7,decimal
66028,Cabestany,POP_T5,POP,POP T5 - Population de 15 ans ou plus selon le groupe socioprofessionnel actuel ou antérieur,7,Ouvriers,Groupe socioprofessionnel,1,2011,2011,count_or_text,562,562,integer
66028,Cabestany,POP_T5,POP,POP T5 - Population de 15 ans ou plus selon le groupe socioprofessionnel actuel ou antérieur,7,Ouvriers,Groupe socioprofessionnel,2,%,,percent,"7,4",7.4,decimal
66028,Cabestany,POP_T5,POP,POP T5 - Population de 15 ans ou plus selon le groupe socioprofessionnel actuel ou antérieur,7,Ouvriers,Groupe socioprofessionnel,3,2016,2016,count_or_text,601,601,integer
66028,Cabestany,POP_T5,POP,POP T5 - Population de 15 ans ou plus selon le groupe socioprofessionnel actuel ou antérieur,7,Ouvriers,Groupe socioprofessionnel,4,%,,percent,"7,5",7.5,decimal
66028,Cabestany,POP_T5,POP,POP T5 - Population de 15 ans ou plus selon le groupe socioprofessionnel actuel ou antérieur,7,Ouvriers,Groupe socioprofessionnel,5,2022,2022,count_or_text,712,712,integer
66028,Cabestany,POP_T5,POP,POP T5 - Population de 15 ans ou plus selon le groupe socioprofessionnel actuel ou antérieur,7,Ouvriers,Groupe socioprofessionnel,6,%,,percent,"8,2",8.2,decimal
66028,Cabestany,POP_T5,POP,POP T5 - Population de 15 ans ou plus selon le groupe socioprofessionnel actuel ou antérieur,8,Retraités,Groupe socioprofessionnel,1,2011,2011,count_or_text,2 833,2833,integer
66028,Cabestany,POP_T5,POP,POP T5 - Population de 15 ans ou plus selon le groupe socioprofessionnel actuel ou antérieur,8,Retraités,Groupe socioprofessionnel,2,%,,percent,"37,3",37.3,decimal
66028,Cabestany,POP_T5,POP,POP T5 - Population de 15 ans ou plus selon le groupe socioprofessionnel actuel ou antérieur,8,Retraités,Groupe socioprofessionnel,3,2016,2016,count_or_text,2 905,2905,integer
66028,Cabestany,POP_T5,POP,POP T5 - Population de 15 ans ou plus selon le groupe socioprofessionnel actuel ou antérieur,8,Retraités,Groupe socioprofessionnel,4,%,,percent,"36,1",36.1,decimal
66028,Cabestany,POP_T5,POP,POP T5 - Population de 15 ans ou plus selon le groupe socioprofessionnel actuel ou antérieur,8,Retraités,Groupe socioprofessionnel,5,2022,2022,count_or_text,3 148,3148,integer
66028,Cabestany,POP_T5,POP,POP T5 - Population de 15 ans ou plus selon le groupe socioprofessionnel actuel ou antérieur,8,Retraités,Groupe socioprofessionnel,6,%,,percent,"36,3",36.3,decimal
66028,Cabestany,POP_T5,POP,POP T5 - Population de 15 ans ou plus selon le groupe socioprofessionnel actuel ou antérieur,9,Autres personnes sans activité professionnelle,Groupe socioprofessionnel,1,2011,2011,count_or_text,1 198,1198,integer
66028,Cabestany,POP_T5,POP,POP T5 - Population de 15 ans ou plus selon le groupe socioprofessionnel actuel ou antérieur,9,Autres personnes sans activité professionnelle,Groupe socioprofessionnel,2,%,,percent,"15,8",15.8,decimal
66028,Cabestany,POP_T5,POP,POP T5 - Population de 15 ans ou plus selon le groupe socioprofessionnel actuel ou antérieur,9,Autres personnes sans activité professionnelle,Groupe socioprofessionnel,3,2016,2016,count_or_text,1 264,1264,integer
66028,Cabestany,POP_T5,POP,POP T5 - Population de 15 ans ou plus selon le groupe socioprofessionnel actuel ou antérieur,9,Autres personnes sans activité professionnelle,Groupe socioprofessionnel,4,%,,percent,"15,7",15.7,decimal
66028,Cabestany,POP_T5,POP,POP T5 - Population de 15 ans ou plus selon le groupe socioprofessionnel actuel ou antérieur,9,Autres personnes sans activité professionnelle,Groupe socioprofessionnel,5,2022,2022,count_or_text,1 313,1313,integer
66028,Cabestany,POP_T5,POP,POP T5 - Population de 15 ans ou plus selon le groupe socioprofessionnel actuel ou antérieur,9,Autres personnes sans activité professionnelle,Groupe socioprofessionnel,6,%,,percent,"15,1",15.1,decimal
66028,Cabestany,POP_T6,POP,"POP T6 - Population de 15 ans ou plus par sexe, âge et groupe socioprofessionnel actuel ou antérieur en 2022",1,Ensemble,Groupe socioprofessionnel | 15 à 24 ans,1,Hommes | 25 à 54 ans,,count_or_text,4 017,4017,integer
66028,Cabestany,POP_T6,POP,"POP T6 - Population de 15 ans ou plus par sexe, âge et groupe socioprofessionnel actuel ou antérieur en 2022",1,Ensemble,Groupe socioprofessionnel | 15 à 24 ans,2,Femmes | 55 ans ou +,,count_or_text,4 664,4664,integer
